EpidateDT,CaseCNT,RollingNBR,CumulativeCNT,UpdateDT,ReportDT
2023-01-12,8,7.142857075,30131,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-13,7,7.285714149,30138,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-14,7,7.571428776,30145,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-15,5,7.142857075,30150,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-16,4,6.714285851,30154,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-17,2,5.571428776,30156,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-18,4,5.285714149,30160,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-19,3,4.571428776,30163,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-20,14,5.571428776,30177,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-21,5,5.285714149,30182,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-22,4,5.142857075,30186,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-23,3,5,30189,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-24,5,5.428571224,30194,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-25,7,5.857142925,30201,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-26,5,6.142857075,30206,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-27,4,4.714285851,30210,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-28,4,4.571428776,30214,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-29,2,4.285714149,30216,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-30,3,4.285714149,30219,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-01-31,6,4.428571224,30225,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-01,3,3.857142925,30228,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-02,7,4.142857075,30235,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-03,3,4,30238,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-04,4,4,30242,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-05,1,3.857142925,30243,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-06,1,3.571428537,30244,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-07,2,3,30246,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-08,4,3.142857075,30250,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-09,2,2.428571463,30252,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-10,4,2.571428537,30256,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-11,1,2.142857075,30257,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-12,1,2.142857075,30258,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-13,1,2.142857075,30259,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-14,1,2,30260,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-15,2,1.714285731,30262,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-16,2,1.714285731,30264,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-17,2,1.428571463,30266,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-18,2,1.571428537,30268,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-19,1,1.571428537,30269,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-20,1,1.571428537,30270,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-21,0,1.428571463,30270,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-22,2,1.428571463,30272,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-23,3,1.571428537,30275,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-24,1,1.428571463,30276,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-25,1,1.285714269,30277,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-26,4,1.714285731,30281,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-27,0,1.571428537,30281,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-02-28,4,2.142857075,30285,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-01,4,2.428571463,30289,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-02,1,2.142857075,30290,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-03,0,2,30290,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-04,5,2.571428537,30295,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-05,2,2.285714388,30297,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-06,0,2.285714388,30297,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-07,1,1.857142806,30298,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-08,2,1.571428537,30300,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-09,2,1.714285731,30302,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-10,4,2.285714388,30306,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-11,3,2,30309,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-12,0,1.714285731,30309,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-13,4,2.285714388,30313,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-14,1,2.285714388,30314,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-15,1,2.142857075,30315,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-16,1,2,30316,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-17,2,1.714285731,30318,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-18,1,1.428571463,30319,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-19,0,1.428571463,30319,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-20,0,0.857142866,30319,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-21,1,0.857142866,30320,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-22,0,0.714285731,30320,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-23,1,0.714285731,30321,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-24,6,1.285714269,30327,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-25,1,1.285714269,30328,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-26,2,1.571428537,30330,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-27,2,1.857142806,30332,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-28,0,1.714285731,30332,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-29,1,1.857142806,30333,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-30,9,3,30342,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-03-31,1,2.285714388,30343,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-01,1,2.285714388,30344,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-02,0,2,30344,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-03,2,2,30346,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-04,0,2,30346,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-05,2,2.142857075,30348,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-06,4,1.428571463,30352,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-07,0,1.285714269,30352,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-08,0,1.142857194,30352,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-09,0,1.142857194,30352,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-10,0,0.857142866,30352,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-11,0,0.857142866,30352,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-12,1,0.714285731,30353,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-13,3,0.571428597,30356,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-14,0,0.571428597,30356,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-15,1,0.714285731,30357,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-16,1,0.857142866,30358,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-17,1,1,30359,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-18,2,1.285714269,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-19,0,1.142857194,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-20,0,0.714285731,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-21,0,0.714285731,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-22,0,0.571428597,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-23,0,0.428571433,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-24,0,0.285714298,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-25,0,0,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
2023-04-26,0,0,30361,Data as Reported to CDC as of 26 Apr 2023 2:00 PM EDT,2023-05-06
